ACN,ADP,ALLE,ALL,ANET,T,ATO,BDX,BLK,BWA,CRL,CI,COP,DHR,DISCA,ECL,FBHS,GD,HSY,HES,ITW,IBM,IP,IRM,KIM,LHX,LDOS,LEN,LMT,MRO,MKTX,MKC,MET,MAA,NWL,NCLH,OMC,OTIS,PCAR,PLD,PSA,PVH,O,REG,SPGI,SYF,TYL,VTR,WMT,WFC
-0.0009433293862081774,0.0005100415666378572,-6.509934486837455e-05,0.0015021635459900168,-0.0008717368539635865,0.0022914536265596823,0.0011484396518613264,-0.0007995815647132172,-0.001189812904708027,-0.0007011886522405278,0.013192772357770449,-9.922127466944857e-05,0.0001285414473388612,-0.00012751515250698163,-0.0008072193248656194,0.00018305243245411381,0.0011379595601187977,-0.0009757199149832306,0.003069116407388591,-3.2390032216729725e-05,-0.0005962255953255542,0.0002524927338325208,-0.00034056700360879193,0.0007863098324909949,-0.0010282987373638494,-0.0003348254597231264,0.0014202722924970934,-0.0011258485565051454,0.000982332334919977,4.7768958628085e-05,0.0006277957308904856,0.0001416080349681574,-0.00046972369910913215,-0.0003508950513678845,-0.003372472907153575,0.001314727316256424,0.00030830784242831186,-0.0009234468679571838,-0.0017863250864454795,-0.0003227481482482588,-0.0013090796990969378,0.0005265995531899231,-0.0005704620426828513,-0.00022672758799751887,0.0009660780717096648,0.0008072193893857939,-0.003943795343170205,-0.0008628486013694493,-0.0008441212902116073,0.0007781582008584202
-0.0017034698014709389,0.0005578416613237177,0.00047860195865835636,0.0030170564070186767,0.0020681991467321505,0.0001109962301401218,0.0011384872089365118,3.750312684103474e-05,-0.000679026914600435,0.0014666556537151572,-9.922127466944857e-05,0.007703258518327461,0.0005259938546847455,0.002541880400111234,-0.0006682340694264303,0.0019499978872073178,-0.0002138682400329378,0.002111142844903481,0.002628373243764649,-0.0005306425748596824,0.0007548189643615165,-0.0008755815237884204,0.0029055254029622317,-0.0010064389629724595,0.00033578652797418344,-0.003251471987914417,0.0001773528145392325,0.00120071677934259,0.0015774063658237662,-4.9182244838740256e-05,0.002375810354585038,0.001966297462518162,-0.00039348394610998715,0.00010463951920278658,0.0007571345494195394,6.549545142663198e-05,-9.158211724962775e-05,0.00012400499147165124,0.0009286908981455909,0.0002826007268869871,0.00044646683643699314,0.0001983752557090608,0.0003366316967948589,0.0003681569416373405,-0.00013839180665327567,0.00041690834972133426,-0.0030630234213480665,-0.000897413929553811,0.0007137102336335975,0.0021550069395016077
-0.0002931521985415477,0.0027817576868077926,-0.0006377456415580475,0.001918457236421933,-0.000799766968622227,0.0016479127817380164,0.0015585697321848784,-0.00011625809251188866,0.00044499206285880547,0.002311450962553145,0.0001285414473388612,0.0005259938546847455,0.005346516416312444,0.0018974407854878876,-2.385473930953508e-06,0.0015402549017949465,-0.0008046413744134867,0.0028684184240183415,0.0008650961879772178,0.003235905905978615,0.0014570031054116032,0.00194359277646805,0.0007552044637546097,0.0011394616980378313,-4.953665087587865e-06,-0.0022763818987317505,0.0001305599854593426,-0.00015466997946418109,0.0021182274660798825,0.0031345372750346376,0.002224082520412064,0.0007940873405518984,-0.0008634196622585701,0.0004931696501999597,0.000809659967117175,0.00014105835193122936,0.0002651395791865646,-0.000978157921842717,0.00011207374050701407,-7.382228468361975e-05,-0.0005286669592932346,0.0018652267119514158,-0.00016652848510351111,-0.0002668888768364884,0.00012648584076538902,0.00016153240175988855,0.0033675386648352196,0.0006577209568160783,0.0006081398001354489,0.0014157008095505548
-0.0015396361109612177,0.0017599622183337258,-0.00019824218369662177,0.0030029285728917815,0.0016994392831416033,0.0013591230899242994,0.0011129858242821045,9.390476161013779e-05,0.0021913392209843836,0.003618341765468633,-0.00012751515250698163,0.002541880400111234,0.0018974407854878876,0.007947911332558373,-0.00015531622501240906,0.0040684421284409725,-0.00023394188516970076,0.00426520431327283,0.0008856433306991237,0.0013389700817650703,0.0026588315938701475,0.0011263031067047962,0.004262778608312837,0.000416047015190013,0.0006019521556216135,-0.00025132074507924475,0.00019281471725290394,0.0006874543423629188,0.003398600995501347,0.000618066950908369,0.0012801615040472047,0.002231634924885554,-0.0003883629246568759,0.00018763566798180015,0.0010328246114128183,-7.738059816569914e-05,0.0022670434978908933,-0.0009615117894625821,0.0017867954957084074,0.0008241352649146126,0.0002023024063815067,0.001198774486912125,-0.0002617708817062291,0.001037081304982594,0.0009478203019296806,0.0006253597285015817,0.0036282583177623283,0.001785452258194551,0.0011764435569447855,0.002593568858199526
-1.3417728844792926e-05,-0.00019169917688108225,0.0001435292639953766,0.00011328961196394015,-0.0012975662811513344,-2.9175048106065133e-05,-0.00042545097210956826,-0.00053018366735881,-0.00044278368989640604,0.0007261840291106268,-0.0008072193248656194,-0.0006682340694264303,-2.385473930953508e-06,-0.00015531622501240906,0.0020196952057081456,0.00016171123187872803,0.0005908715140326154,0.0005543848469405948,-0.00027953627779495787,0.00016138669390904764,0.0006971870892256201,0.00015043698300049697,0.0009097294777081177,0.0009201919581881942,0.00015986829573108122,8.901575776768625e-05,-0.0005435902250845968,0.00049903477074802,2.1048561685724508e-05,3.6891051737316914e-05,-0.0007660280149137903,0.0001859910357131481,-0.00022443996231243465,-6.972222347259749e-05,0.00017489856664844233,-0.0004981319414922571,0.0005931277287080293,0.0003561661996767351,0.0006128478989179089,-0.0002724047624297026,0.000188678945938292,-9.513392100980698e-05,-4.033399033686446e-05,0.00030221502309343384,-0.0007431182800876389,-0.000858285092013315,0.0011473150700394264,0.0006864730087717197,0.00104596246449654,-0.0002779395326917147
-0.0013014264225088639,0.0024114946376758597,-0.000431814097346419,0.002704043506481527,-0.0007639148872847219,0.0003311153055339257,0.0010174902410160266,0.0005996136493250081,-0.00022941853957234352,0.003301157065509653,0.00018305243245411381,0.0019499978872073178,0.0015402549017949465,0.0040684421284409725,0.00016171123187872803,0.005821331720374849,-0.0003480301141481724,0.0030329921395217214,0.0009086048239084377,0.0017258072376716844,0.0021367818283366652,0.00033768219960393815,0.004494368763343488,0.0010149720895811993,0.0009214433069327007,0.00019539117051284923,-0.0006890031488409418,0.0009009013662403861,0.0023888302398547947,0.000973794620288924,0.0007606058332918931,0.0016699704145086284,0.0004343622263077343,0.00028734338953278257,0.0012921226802836796,-0.0002563829262156886,0.0010323917863086477,0.0005374248001959457,0.001314220136246252,0.0006044744330518432,0.0002882072404572774,0.0007040527119335019,-5.906502440372182e-05,0.0008317583301579055,-0.0002297108759304413,-0.00038312147714603936,0.004283748138844525,0.0005039285487733049,0.0029952409697879922,0.0023573358655800346
0.0004944163384235931,-0.00047534465830416616,0.000660800251077715,-0.0013389337905010705,-0.0007360833017373527,0.0005229268461786661,-0.0002731838291697048,-5.6529368458100484e-05,9.028225737845328e-06,6.0233403364331585e-06,0.0011379595601187977,-0.0002138682400329378,-0.0008046413744134867,-0.00023394188516970076,0.0005908715140326154,-0.0003480301141481724,0.0036391747352429063,-0.0002389604181398621,0.0004525590295960571,-0.0005335715199219434,-4.2313968334407714e-05,-0.00031388388561457006,-0.0006090078723611375,-0.0001879230221644154,5.960392769411491e-06,0.0008530288465492082,0.00011090306433737164,-0.00035984563506867665,-0.0002242335421753895,-0.0008630142136668323,-0.0013711344944149436,0.000349327870950071,-0.0003759133605158592,-0.0003194932594212813,-0.0014190702051110006,0.00053049284848822,0.0008833341348645043,0.0002600708367100578,2.9954014629724547e-05,-0.00022821704887716923,-0.0002855099483885216,-0.0007167721900110245,-1.567416661348482e-05,0.00029128196216607745,0.0006879021263666298,0.0002537278932627969,-9.560004389973004e-06,-0.0009701693016344956,-0.0007693568414285754,-0.0014105070196318878
-0.0029738185113657367,0.0026499346302376174,-0.00039822518266336115,0.0040891106683703495,0.0009305726486486683,6.833985759053384e-05,0.0015321846703427657,-0.0010464195599108733,-0.00013352395917997026,0.003092873641814416,-0.0009757199149832306,0.002111142844903481,0.0028684184240183415,0.00426520431327283,0.0005543848469405948,0.0030329921395217214,-0.0002389604181398621,0.0066049823994772695,0.0005968995666954412,0.0017658982961846694,0.0022580282040661212,0.0010846007439940996,0.0045517938646890315,0.0008827252363050394,0.0010846304450254428,-0.0007660359638122987,4.5557595357230676e-05,0.0012503407344333925,0.0033533505332346467,0.0015882565897962948,0.001005061344907652,0.00039762338764963315,-0.000719485349645222,0.00015239975003039467,0.001249431581506557,-0.0003888129707320884,0.0010311247511888984,-0.0007267541635666262,0.0011675522249179732,0.0007542138912536352,0.000569896196019702,0.002151975447282366,0.00030008756763469553,0.000591653428860367,-0.0008603222915945891,-0.0008963019981358928,0.0017148166184715844,0.0021146225853964557,0.0020872679496999847,0.0027438835359948643
0.0019581694820311316,0.0006916656199927992,6.614470499581786e-05,0.00319562590020145,-0.0010082391819668736,0.002123072645615106,0.0013577552081307106,-0.0002248444875725796,-0.0014471353582376633,0.0008495650394777383,0.003069116407388591,0.002628373243764649,0.0008650961879772178,0.0008856433306991237,-0.00027953627779495787,0.0009086048239084377,0.0004525590295960571,0.0005968995666954412,0.005806427794878764,5.4277474937794214e-05,8.1535309019833e-05,-0.001199942918473853,0.0004869123972813236,7.951896218325512e-05,-0.00038933797869739983,-0.0027226892507453302,0.0008299518156665406,7.579886358068261e-05,0.0009717306601430707,3.4321451024757566e-05,0.001856246992186863,0.0029990015442846745,-0.0011717587396095712,-0.0002476274800761137,-0.0013777727642443282,0.0003234572451528597,-0.0006892012883570861,-0.0003023322892622048,5.0643407285025776e-05,-0.0002760949369257427,-0.0007035397551153572,0.0020789182356194804,-2.2826878408476004e-05,-0.0003922994142433662,0.0007417365999927421,0.000408163457215134,-0.0034474709738286096,-0.0005869036289621176,-0.00020038936101601988,0.0017842375407906787
0.0005628349067232721,0.0010551446073765243,-0.0008465349271238427,0.0006969659650753386,-0.0005604946927218902,-0.00022210689726988658,0.0005493583134072572,0.0003299985933814163,-0.0003929696374582407,0.0023889382457383773,-3.2390032216729725e-05,-0.0005306425748596824,0.003235905905978615,0.0013389700817650703,0.00016138669390904764,0.0017258072376716844,-0.0005335715199219434,0.0017658982961846694,5.4277474937794214e-05,0.004687848953656194,0.0013803263025965091,0.0009649669872735068,0.0012418621842215842,0.0005550009964372853,0.0006408672967466697,-0.0013969969614198853,4.165907128486645e-05,0.0005720304730225195,0.0012131863758341752,0.003051263165368953,0.0009534628201738015,0.000723660504221249,-0.0006992576524192767,0.0005988685174917271,0.0017543857819026112,-0.00022619055586480338,-0.0002901319438731714,2.8382733234688197e-05,0.0004633745589426157,0.0005110731182616696,0.00017861337044239398,0.0007364675679620106,1.5265153739268095e-05,0.0003476157106540336,0.00020571695527692483,-0.00026085208978965087,0.0020255248110417684,0.0012940694563094706,0.0003798602788206017,0.0011452039973117894
-0.0011957362473336982,0.0014772505601331222,7.810869307085997e-05,0.0013046511006708417,-0.00037888582696173404,0.000559962337703046,0.0007115041029790728,-0.0002850034953181132,1.5587984650561348e-05,0.0030537829994431846,-0.0005962255953255542,0.0007548189643615165,0.0014570031054116032,0.0026588315938701475,0.0006971870892256201,0.0021367818283366652,-4.2313968334407714e-05,0.0022580282040661212,8.1535309019833e-05,0.0013803263025965091,0.004215323085832323,0.0019411442375156544,0.002751423277073691,0.0016744032448131729,0.0005147061606051252,0.00040625343753282223,-0.00029405650935727094,0.0009388448608595619,0.0017473098938930876,0.0013045533468766025,-0.0003876496157440367,0.0007127652620211016,-0.0006894978610002363,0.0005667794883872561,0.0022732679447788375,-0.0004939404889242815,0.0006573942663997839,-0.0002828813059192885,0.0015799878918657043,0.0002736411276331381,0.0005633602758868729,0.0005917336061204335,0.0004337871281125719,0.0006107801052632364,-3.680139798995422e-05,-0.0004625142120241979,0.0013759273720400876,0.0014705675892864119,0.0016270847829533916,0.0016736560112288145
0.002579899888233154,0.0023097102783899144,-0.00022816817229742177,0.00036705048039369493,-0.00024352083508102812,0.00040134920462291975,0.0007320794301505697,-0.001458773708682706,-5.2779316365288334e-05,0.0008709910608095463,0.0002524927338325208,-0.0008755815237884204,0.00194359277646805,0.0011263031067047962,0.00015043698300049697,0.00033768219960393815,-0.00031388388561457006,0.0010846007439940996,-0.001199942918473853,0.0009649669872735068,0.0019411442375156544,0.010252698581864925,0.00011025475727139008,0.0007098320615337792,-0.00024038101902555271,0.002296657948987876,-0.0008624110271425781,0.0008370131616041761,0.000259778911144527,0.0015270176609606327,0.001929718807610637,-0.0010648220118407148,0.00018269335731468234,0.000344519393390938,0.001650266079842473,-0.0006417349569264125,0.00258272630048238,-0.0006546782089010578,0.0014552912305967902,-0.00018918425478317116,0.00047115681055913915,0.001238519619303338,0.00012908660105066794,-0.0003854058822725367,-0.0006008660614328042,0.0001044672323755584,0.0048088028250686905,3.3315858822978684e-05,0.0018188194205364244,0.00047872407535782125
-0.004009342201466494,0.0012187903853367954,-0.00041298655737986417,0.004415206428411331,0.002737060392125636,-0.00011516796742722306,0.0014548576369552248,-0.0006637883740484078,-0.0011741404319743842,0.004284309827900899,-0.00034056700360879193,0.0029055254029622317,0.0007552044637546097,0.004262778608312837,0.0009097294777081177,0.004494368763343488,-0.0006090078723611375,0.0045517938646890315,0.0004869123972813236,0.0012418621842215842,0.002751423277073691,0.00011025475727139008,0.010239010768824492,0.0014616008858063141,0.0010265903130170283,0.0008914133099842014,-2.4142132224256992e-05,0.0020786596124595168,0.002168159217461104,0.0010029823257557522,0.0010258526032159826,0.0006426584364594223,0.00030309223473617817,0.00016398514821739014,0.0024080936884887634,-0.000787142771427334,0.0024878539047778966,0.0005631619914611355,0.0029747179181774607,0.0005265508290907674,0.000992632801543134,0.0004631363582818733,5.949183794420591e-05,0.0007630405676965434,-0.0007023171320741469,-0.0012465033740816649,0.0032777955065987695,0.0021500459112586278,0.004670353674700501,0.0037003897068698917
-0.0010201285144296431,0.0014062186984523939,-3.8206762920231194e-05,0.00047353883381660096,-0.0022140493162879373,0.0010850924976664566,0.000518356347022825,-0.0007240542524964516,-0.0008455550470368665,0.0016903364208876177,0.0007863098324909949,-0.0010064389629724595,0.0011394616980378313,0.000416047015190013,0.0009201919581881942,0.0010149720895811993,-0.0001879230221644154,0.0008827252363050394,7.951896218325512e-05,0.0005550009964372853,0.0016744032448131729,0.0007098320615337792,0.0014616008858063141,0.005151079947193473,-4.5548029775826395e-05,0.0006544166025292301,0.00013588707574480654,-0.0007016505098590195,0.0015651047373459494,0.0005499563751079721,-0.0012537935556426185,-0.0006536155879468318,0.0007951293500194025,8.01667860515311e-05,0.0009492523934730892,0.00023022687208685123,0.0008820766249381685,-0.00044903859349512356,0.0009198229980836934,-0.00033395141300977604,-0.0003108374013818293,0.00019309445625283767,-0.0003115442268370528,0.0002829368047961466,-0.0004643506603404029,-0.0001028642095036596,-0.0008531143629027449,3.899949476092377e-05,0.0014809321353148033,0.000713659983113705
-1.6319235462296712e-05,0.00015310887843335522,-0.0003283259213355816,0.00033289245583007713,-0.00022998961339397648,-0.0006143059924852485,-0.0001307690365397032,-0.000602241708041259,-0.0002916735080191579,0.0005547857800555166,-0.0010282987373638494,0.00033578652797418344,-4.953665087587865e-06,0.0006019521556216135,0.00015986829573108122,0.0009214433069327007,5.960392769411491e-06,0.0010846304450254428,-0.00038933797869739983,0.0006408672967466697,0.0005147061606051252,-0.00024038101902555271,0.0010265903130170283,-4.5548029775826395e-05,0.0012774509240682879,0.00022640652033699356,-4.455880434099894e-05,0.0005032416283682389,0.00037086192877087634,0.00031016043593582853,9.385238386218176e-05,0.00022081958458297567,0.0004929299217286888,0.00036650653760471883,0.0011620686372757062,-0.0005369171710921164,-0.0003521440508951851,0.00015117482695332042,0.00023392718390075079,0.0008095243986736664,0.0009499841576703356,-2.8663564802611937e-05,0.0003873085861099917,0.0006571192073376606,-0.0001793620377196343,-0.0005173224786519287,0.0005339073777577614,0.00047899445284035435,0.0010396964094713718,0.0008466125497409633
0.0025034577234306966,0.0009983643527776982,0.00022327420718035214,-0.0015601777049862708,0.002140012165534759,0.0002581080362271981,0.0014550239674634264,0.000332493361946539,0.0033086103969431307,-0.0005794546985475293,-0.0003348254597231264,-0.003251471987914417,-0.0022763818987317505,-0.00025132074507924475,8.901575776768625e-05,0.00019539117051284923,0.0008530288465492082,-0.0007660359638122987,-0.0027226892507453302,-0.0013969969614198853,0.00040625343753282223,0.002296657948987876,0.0008914133099842014,0.0006544166025292301,0.00022640652033699356,0.014563324936002858,-6.2497220914055e-05,0.0011959586060447218,-0.0022804915160747827,-0.0006334591664715372,-0.005220193226376491,-0.0023454869015925818,0.0036541387647089658,-0.0004821372467578461,-0.002367902486324255,-0.0006428183183884857,0.0021920295270234425,0.00038017301039973986,0.0018686677464469451,0.00036001736766178683,-0.0008390408181108746,0.0002477609931230581,0.00048453436156771875,-0.0008875829365109244,-0.0001404334592809555,-0.0005680146900190943,0.005371524645432533,-0.004637892906433425,0.0015846247286580518,-0.00033286845522894986
